variant_index,variant_slug,backtest_experiment,backtest_recorder_id,ranking_metric,ranking_value,strategy_params.topk,strategy_params.n_drop,strategy_params.strategy,strategy_params.deal_price,strategy_params.rebalance,strategy_params.limit_tplus,strategy_params.risk_degree,strategy_params.settlement_lag,summary_metrics.Strategy cumulative return,summary_metrics.Benchmark cumulative return,summary_metrics.Trading days,summary_metrics.risk.excess_return_without_cost.mean,summary_metrics.risk.excess_return_without_cost.std,summary_metrics.risk.excess_return_without_cost.annualized_return,summary_metrics.risk.excess_return_without_cost.information_ratio,summary_metrics.risk.excess_return_without_cost.max_drawdown,summary_metrics.risk.excess_return_with_cost.mean,summary_metrics.risk.excess_return_with_cost.std,summary_metrics.risk.excess_return_with_cost.annualized_return,summary_metrics.risk.excess_return_with_cost.information_ratio,summary_metrics.risk.excess_return_with_cost.max_drawdown,summary_metrics.indicator_summary.ffr,summary_metrics.indicator_summary.pa,summary_metrics.indicator_summary.pos,summary_metrics.indicator_daily_mean.ffr,summary_metrics.indicator_daily_mean.pa,summary_metrics.indicator_daily_mean.pos,summary_metrics.indicator_daily_mean.deal_amount,summary_metrics.indicator_daily_mean.value,summary_metrics.indicator_daily_mean.count
5,equal_topk8_ndrop1_risk0p95_day_open_tplus,execution_grid_alpha158_adj_lgb_pro_fil_1m_tplus_adjpx_20260413,3585807d72ba43a5b512f56b823200f6,risk.excess_return_with_cost.annualized_return,-0.8077862386114071,8,1,equal,open,day,True,0.95,2,-0.10410862585027836,0.5931557416915894,188,-0.0030055935104210834,0.01657966345675772,-0.7153312554802178,-2.7966815163942904,-0.6917746250465905,-0.003394059826098349,0.016583089181874816,-0.8077862386114071,-3.1574940106721057,-0.7406680008770153,0.8544086120001294,0.0,0.0,0.8448239357333674,0.0,0.0,4919.312169312169,156221.46387191882,1.835978835978836
59,equal_topk15_ndrop2_risk0p95_day_open_tplus,execution_grid_alpha158_adj_lgb_pro_fil_1m_tplus_adjpx_20260413,7f5007f44dd848b8b5c49edeb502b53b,risk.excess_return_with_cost.annualized_return,-0.8156327361598162,15,2,equal,open,day,True,0.95,2,-0.09559608257669383,0.5931557416915894,188,-0.0029971171717618613,0.012980058569045426,-0.713313886879323,-3.562177436081077,-0.6153956044230202,-0.0034270283031925053,0.012966445040443949,-0.8156327361598162,-4.077418097101897,-0.675929875413449,0.873080535356669,0.0,0.0,0.8651659592797354,0.0,0.0,4883.333333333333,175628.48017014825,3.619047619047619
66,equal_topk15_ndrop3_risk0p98_day_open_tplus,execution_grid_alpha158_adj_lgb_pro_fil_1m_tplus_adjpx_20260413,4ef05ad03ebd4f86a9f4c9f7cd0be646,risk.excess_return_with_cost.annualized_return,-0.8158744299609101,15,3,equal,open,day,True,0.98,2,-0.07781798363771875,0.5931557416915894,188,-0.00288243896468069,0.013593889871529829,-0.6860204735940042,-3.271183080186373,-0.6697392479453328,-0.0034280438233651686,0.013583610097981072,-0.8158744299609101,-3.8933158389923506,-0.7493509806688354,0.8368104073451355,0.0,0.0,0.8331012332925005,0.0,0.0,6047.359788359789,226796.4111059764,5.3121693121693125
60,equal_topk15_ndrop2_risk0p98_day_open_tplus,execution_grid_alpha158_adj_lgb_pro_fil_1m_tplus_adjpx_20260413,6a9eeba7ae8f4c2da84248705a45bc93,risk.excess_return_with_cost.annualized_return,-0.8408189440314251,15,2,equal,open,day,True,0.98,2,-0.11502260949826759,0.5931557416915894,188,-0.003107706249195818,0.013003905091426115,-0.7396340873086047,-3.68684303744765,-0.638756079264972,-0.003532852706014391,0.013004343311456737,-0.8408189440314251,-4.1910764526972155,-0.6980554834890776,0.867662997805711,0.0,0.0,0.8649245348600499,0.0,0.0,4620.343915343916,171553.0415371457,3.6825396825396823
1,bucket_topk8_ndrop1_risk0p9_day_open_tplus,execution_grid_alpha158_adj_lgb_pro_fil_1m_tplus_adjpx_20260413,049e1d624e2140949caf1a888721f729,risk.excess_return_with_cost.annualized_return,-0.8416574973572732,8,1,bucket,open,day,True,0.9,2,-0.1261201956265744,0.5931557416915894,188,-0.0031424486860839713,0.016873918184530243,-0.7479027872879852,-2.87303379258746,-0.6229059627251698,-0.003536376039316274,0.016868597576044864,-0.8416574973572732,-3.2342079493160676,-0.6833778885242506,0.9053254437869822,0.0,0.0,0.8333333333333334,0.0,0.0,4572.740740740741,154508.91373690314,1.7883597883597884
62,bucket_topk15_ndrop3_risk0p95_day_open_tplus,execution_grid_alpha158_adj_lgb_pro_fil_1m_tplus_adjpx_20260413,7c1193b555e84e639ece2c78d774729c,risk.excess_return_with_cost.annualized_return,-0.850381266120002,15,3,bucket,open,day,True,0.95,2,-0.09861815502571036,0.5931557416915894,188,-0.0030037516183561153,0.013653041207726526,-0.7148928851687555,-3.3940879768610968,-0.6505817237884932,-0.003573030529915975,0.013651271473656723,-0.850381266120002,-4.037867858695038,-0.7338445671335099,0.8757700205338809,0.0,0.0,0.8471288515406163,0.0,0.0,6183.560846560847,229775.87025246356,5.1534391534391535
2,bucket_topk8_ndrop1_risk0p95_day_open_tplus,execution_grid_alpha158_adj_lgb_pro_fil_1m_tplus_adjpx_20260413,9aa856b432cb4cd29f66657fef8da7f9,risk.excess_return_with_cost.annualized_return,-0.8507833248373702,8,1,bucket,open,day,True,0.95,2,-0.1327912289805776,0.5931557416915894,188,-0.0031766426592661646,0.017221261815465412,-0.7560409529053471,-2.845718078515423,-0.6330033358158254,-0.0035747198522578577,0.017217320595162986,-0.8507833248373702,-3.20305889669387,-0.689181812574649,0.9053254437869822,0.0,0.0,0.8333333333333334,0.0,0.0,4639.153439153439,156608.90981547337,1.7883597883597884
61,bucket_topk15_ndrop3_risk0p9_day_open_tplus,execution_grid_alpha158_adj_lgb_pro_fil_1m_tplus_adjpx_20260413,9f6e946f82fd44bd97f1d55560cdc47d,risk.excess_return_with_cost.annualized_return,-0.8508833246226999,15,3,bucket,open,day,True,0.9,2,-0.09955489633752346,0.5931557416915894,188,-0.003011067482972813,0.013549607958785773,-0.7166340609475295,-3.4283269902971054,-0.6490114365573995,-0.0035751400194231086,0.013548416338337302,-0.8508833246226999,-4.070924051604442,-0.7316100029899891,0.8757700205338809,0.0,0.0,0.8471288515406163,0.0,0.0,6127.592592592592,227409.75720869304,5.1534391534391535
63,bucket_topk15_ndrop3_risk0p98_day_open_tplus,execution_grid_alpha158_adj_lgb_pro_fil_1m_tplus_adjpx_20260413,f4751923aeeb4b2984c350805fd89807,risk.excess_return_with_cost.annualized_return,-0.8526345770756149,15,3,bucket,open,day,True,0.98,2,-0.09993512029395069,0.5931557416915894,188,-0.0030104078416069127,0.013723255165796793,-0.7164770663024452,-3.384205107360261,-0.6521585122098054,-0.0035824982230067853,0.013721213521745337,-0.8526345770756149,-4.027930232365026,-0.735760827564512,0.8757700205338809,0.0,0.0,0.8471288515406163,0.0,0.0,6197.740740740741,230804.9443717022,5.1534391534391535
3,bucket_topk8_ndrop1_risk0p98_day_open_tplus,execution_grid_alpha158_adj_lgb_pro_fil_1m_tplus_adjpx_20260413,416d444ca9a74eaab9493f338847ab83,risk.excess_return_with_cost.annualized_return,-0.8592708296393704,8,1,bucket,open,day,True,0.98,2,-0.13897973901953198,0.5931557416915894,188,-0.003210095842469461,0.01746294157913839,-0.7640028105077317,-2.8358880107979187,-0.6449208477606577,-0.003610381637140212,0.017460156775188102,-0.8592708296393704,-3.1900203330562413,-0.699136907861831,0.9053254437869822,0.0,0.0,0.8333333333333334,0.0,0.0,4673.9682539682535,157850.52902286875,1.7883597883597884
